Month_code,Birthplace_code,Delivery_method_code,Fetal_presentation_code,Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
7,1,9,9,8,29.04,3211.23,8.56,37.86,26.4,26
7,1,9,9,9,27.91,3331.84,11.51,39.05,27.57,74
7,1,9,9,99,26.21,3169.9,1.68,37.17,25.38,43
7,2,1,1,0,27.5,4508.0,13.0,40.0,21.85,2
7,2,1,1,2,31.0,3700.0,7.0,39.33,25.6,3
7,2,1,1,3,32.33,3506.0,14.0,40.67,20.6,3
7,2,1,1,4,28.7,3993.89,12.9,40.3,26.41,10
7,2,1,1,5,29.64,3576.71,10.71,40.36,26.75,14
7,2,1,1,6,31.19,3598.19,10.35,39.81,25.33,27
7,2,1,1,7,30.01,3620.35,11.26,39.72,24.52,100
7,2,1,1,8,29.76,3582.09,11.14,39.55,24.61,414
7,2,1,1,9,29.82,3543.17,11.25,39.67,24.43,3142
7,2,1,1,10,29.49,3529.97,11.12,39.65,24.3,1204
7,2,1,1,99,29.58,3313.0,10.97,39.3,24.23,31
7,2,1,2,8,27.5,2639.5,13.5,40.0,19.6,2
7,2,1,2,9,31.33,3499.0,12.11,39.78,23.2,9
7,2,1,2,10,29.0,3487.0,9.17,39.67,22.48,6
7,2,1,3,99,21.0,3374.0,10.0,40.0,23.3,1
7,2,1,9,9,20.0,4082.0,8.0,40.0,26.6,1
7,2,1,9,10,26.5,3629.0,12.0,38.5,26.7,2
7,2,1,9,99,31.33,3474.25,11.36,39.75,24.35,79
7,2,2,1,4,30.0,3912.0,10.0,40.0,37.8,1
7,2,2,1,5,32.0,2551.0,5.0,36.0,22.6,1
7,2,2,1,7,29.67,3798.67,11.0,40.33,29.33,3
7,2,2,1,8,31.71,3705.86,10.14,40.71,25.27,7
7,2,2,1,9,30.78,3500.42,10.2,39.82,25.61,45
7,2,2,1,10,31.48,3726.32,11.4,40.08,26.92,25
7,2,2,2,9,35.0,3505.0,11.0,40.0,21.0,1
7,2,3,1,8,22.5,3070.0,0.5,40.0,29.3,2
7,2,3,1,9,31.5,3608.0,10.0,39.0,31.0,2
7,2,3,2,9,28.0,3575.0,11.0,39.0,28.3,1
7,2,4,1,9,29.0,3374.0,8.0,38.0,26.1,1
7,2,5,1,9,31.0,3591.0,10.67,39.5,21.05,3
7,2,5,1,10,23.0,3289.0,1.0,39.0,20.0,1
7,2,5,1,99,35.0,3317.0,11.0,39.0,27.2,1
7,2,9,1,9,30.25,3203.0,15.75,40.25,22.35,4
7,2,9,1,10,31.0,3629.0,10.0,40.0,18.5,1
7,2,9,9,10,31.0,3289.0,11.0,39.0,23.5,1
7,3,1,1,0,41.0,3572.0,13.0,41.0,20.5,1
7,3,1,1,1,34.0,2466.5,7.0,39.5,21.35,2
7,3,1,1,2,28.4,2459.0,4.6,36.2,23.28,5
7,3,1,1,3,30.33,3978.5,6.17,39.33,27.77,6
7,3,1,1,4,28.0,3832.14,10.79,39.79,23.6,14
7,3,1,1,5,30.79,3759.64,8.7,39.88,26.1,33
7,3,1,1,6,29.77,3657.32,9.04,39.68,25.8,57
7,3,1,1,7,29.67,3584.66,9.93,39.73,23.85,120
7,3,1,1,8,29.9,3649.59,9.68,39.75,24.9,575
7,3,1,1,9,30.56,3619.96,10.12,39.74,24.45,3063
7,3,1,1,10,30.47,3583.52,9.67,39.76,24.23,2791
7,3,1,1,99,29.75,3534.5,5.85,39.52,25.34,361
7,3,1,2,2,32.5,1960.0,7.5,32.0,20.1,2
7,3,1,2,3,35.0,3345.0,13.0,40.0,23.6,1
7,3,1,2,4,34.33,2579.67,6.33,38.0,22.7,3
7,3,1,2,5,26.0,2948.0,11.0,41.0,18.2,1
7,3,1,2,6,29.0,3416.0,5.5,40.5,28.15,2
7,3,1,2,7,27.75,3105.0,9.25,39.25,25.75,4
7,3,1,2,8,34.67,2967.5,10.83,39.17,21.02,6
7,3,1,2,9,29.82,3362.0,9.94,39.18,24.06,17
7,3,1,2,10,28.69,3198.31,10.0,39.25,23.52,16
7,3,1,2,99,31.0,4170.0,6.5,38.5,24.85,2
7,3,1,3,4,38.0,4536.0,12.0,41.0,23.4,1
7,3,1,3,6,27.0,3884.0,0.0,41.0,22.3,1
7,3,1,3,8,27.0,4267.0,10.5,40.0,24.6,2
7,3,1,3,9,28.0,3529.5,13.5,40.0,22.9,2
7,3,1,3,10,30.5,3685.5,8.4,40.4,21.37,6
7,3,1,3,99,30.92,3135.85,1.91,39.83,25.49,13
7,3,1,9,7,30.09,3662.06,3.04,39.83,24.28,23
7,3,1,9,8,28.25,3811.14,6.12,39.5,27.0,8
7,3,1,9,9,28.4,3488.53,6.73,39.4,23.65,30
7,3,1,9,10,30.52,3645.96,8.95,39.91,25.69,23
7,3,1,9,99,29.4,3443.74,3.84,39.45,23.97,20
7,3,2,1,5,35.29,4109.14,9.29,39.57,26.54,7
7,3,2,1,6,33.5,3784.5,9.0,39.5,35.1,2
7,3,2,1,7,32.4,3447.2,9.6,39.2,25.48,5
7,3,2,1,8,33.0,3789.72,10.54,39.85,26.83,26
7,3,2,1,9,32.16,3646.58,10.34,39.85,26.22,151
7,3,2,1,10,31.75,3620.97,9.74,39.67,25.71,120
7,3,2,1,99,31.06,3666.71,7.81,40.62,28.44,17
7,3,2,2,3,33.0,3912.0,7.0,40.0,44.6,1
7,3,2,2,5,28.0,3317.0,12.0,41.0,27.3,1
7,3,2,2,8,33.0,3119.0,10.0,39.0,32.6,1
7,3,2,2,10,31.0,3402.0,11.0,39.0,23.9,1
7,3,2,9,99,31.0,3770.0,7.0,43.0,29.8,1
7,3,3,1,9,21.0,3601.5,14.5,39.5,36.45,2
7,3,3,1,10,22.0,4082.0,13.0,40.0,39.9,1
7,3,5,1,8,30.33,3789.33,9.67,39.33,22.7,3
7,3,5,1,9,29.6,3396.4,11.0,40.2,25.68,5
7,3,5,1,10,28.12,3621.75,9.12,39.88,22.97,8
7,3,5,9,9,30.5,3217.5,12.0,40.0,24.9,2
7,3,9,1,8,28.0,3544.0,14.0,40.0,20.4,1
7,3,9,1,9,32.0,3524.67,9.33,42.33,26.27,3
7,3,9,1,10,32.0,3380.75,6.5,39.5,23.05,4
7,3,9,1,99,33.67,3336.0,8.33,39.67,21.2,3
7,3,9,3,99,26.5,3855.5,1.5,41.0,29.3,2
7,3,9,9,2,32.5,4195.5,2.5,40.0,36.0,2
7,3,9,9,7,25.0,3827.0,3.0,41.0,19.5,1
7,3,9,9,9,31.56,3477.33,8.2,39.83,28.43,9
7,3,9,9,10,33.5,3728.0,5.0,40.6,24.12,6
7,3,9,9,99,29.24,3357.41,5.0,40.15,25.27,46
7,4,1,1,0,27.5,2471.83,7.72,35.76,25.53,30
7,4,1,1,1,27.8,788.4,6.0,26.2,28.76,5
7,4,1,1,2,31.5,3459.0,10.0,39.5,23.05,2
7,4,1,1,3,22.5,2806.5,4.0,36.0,26.85,2
7,4,1,1,4,37.0,2476.67,5.33,33.67,34.03,3
7,4,1,1,5,29.57,2765.29,6.29,36.86,28.77,7
7,4,1,1,6,32.0,2020.5,7.25,33.25,18.77,4
7,4,1,1,7,26.07,2692.43,7.71,36.86,27.03,14
7,4,1,1,8,28.2,3004.58,8.31,37.82,26.1,55
7,4,1,1,9,28.28,3137.83,8.91,38.46,25.23,257
7,4,1,1,10,29.05,3189.05,8.85,38.44,25.04,111
7,4,1,1,99,28.36,2928.93,6.75,37.25,25.99,555
7,4,1,2,1,23.5,785.5,4.5,28.0,24.6,2
7,4,1,2,5,28.0,1900.0,5.0,30.0,24.7,1
7,4,1,2,9,29.4,2100.0,7.0,36.5,21.35,5
7,4,1,2,99,29.23,2181.0,7.27,33.85,27.12,13
7,4,1,3,0,23.5,3118.0,1.5,39.5,36.9,2
7,4,1,3,1,31.0,2168.5,2.5,30.5,21.3,2
7,4,1,3,9,27.0,2873.0,12.33,37.67,22.9,3
7,4,1,3,10,29.33,2837.0,1.67,38.0,19.3,3
7,4,1,3,99,29.47,2404.47,6.36,34.62,23.03,17
7,4,1,9,0,28.33,312.0,0.0,24.0,23.95,3
7,4,1,9,9,29.73,2847.55,7.0,38.27,28.31,11
7,4,1,9,10,27.33,2838.67,8.83,37.17,26.95,6
7,4,1,9,99,27.23,2396.15,5.25,33.12,24.74,39
7,4,2,1,0,31.5,2268.0,2.5,29.5,21.5,2
7,4,2,1,7,27.67,3015.0,9.0,38.67,28.17,3
7,4,2,1,8,30.17,2921.0,6.75,39.5,23.42,6
7,4,2,1,9,32.92,3334.58,9.8,39.17,28.12,12
7,4,2,1,10,36.0,3114.0,4.5,36.0,24.2,2
7,4,2,1,99,29.79,2830.0,3.5,37.39,30.51,19
7,4,2,2,99,32.0,0.0,7.0,18.0,23.0,1
7,4,2,3,99,26.0,745.0,2.5,31.5,26.35,2
7,4,2,9,7,37.0,3640.0,0.0,38.0,47.6,1
7,4,2,9,99,31.33,2706.0,4.67,32.5,17.2,3
7,4,3,1,8,24.0,3250.0,15.0,37.0,15.8,1
7,4,5,1,9,19.0,2689.0,0.0,40.0,21.9,2
7,4,5,1,99,28.67,2930.89,1.67,37.89,29.99,9
7,4,5,3,99,24.0,3393.0,0.0,39.0,28.7,1
7,4,5,9,0,22.0,444.0,3.0,23.0,31.4,1
7,4,5,9,99,30.0,2486.43,0.6,38.0,23.07,7
7,4,9,1,9,27.0,2325.0,7.0,37.0,22.7,1
7,4,9,1,99,24.0,3388.0,15.0,42.0,19.4,2
7,4,9,9,99,32.12,2097.0,1.5,33.67,34.7,8
7,5,1,1,0,26.5,2630.25,11.33,35.0,24.8,4
7,5,1,1,2,39.0,4139.0,14.0,41.0,20.2,1
7,5,1,1,3,31.67,3572.0,12.0,40.67,21.17,3
7,5,1,1,4,24.0,2822.0,8.0,36.5,37.6,2
7,5,1,1,5,24.0,2948.0,0.0,40.0,24.2,1
7,5,1,1,6,32.44,3597.22,11.89,40.22,23.48,9
7,5,1,1,7,31.64,3712.18,12.09,40.0,24.57,11
7,5,1,1,8,29.81,3480.54,9.51,39.53,23.35,37
7,5,1,1,9,31.58,3562.93,11.24,39.55,23.89,230
7,5,1,1,10,32.41,3590.85,11.28,39.68,23.56,309
7,5,1,1,99,29.25,3150.37,7.9,38.28,25.06,201
7,5,1,2,8,36.5,2021.5,6.5,36.5,22.15,2
7,5,1,2,9,30.0,2991.0,8.5,39.0,25.8,2
7,5,1,2,10,35.0,3572.0,8.0,39.5,25.4,2
7,5,1,2,99,21.0,539.0,2.0,21.0,25.8,2
7,5,1,3,2,29.0,2089.0,0.0,31.0,19.7,1
7,5,1,3,7,29.0,1272.0,0.0,31.0,19.7,1
7,5,1,3,9,21.5,3694.5,7.5,38.5,20.25,2
7,5,1,3,99,30.5,3721.0,3.67,38.25,25.17,4
7,5,1,9,8,31.67,4233.0,9.0,40.67,30.9,3
7,5,1,9,9,32.43,3674.0,7.83,39.86,26.03,7
7,5,1,9,10,28.33,3376.67,10.33,38.67,25.53,6
7,5,1,9,99,31.79,3403.74,10.62,38.88,24.32,140
7,5,2,1,6,27.0,4026.0,13.0,40.0,21.6,1
7,5,2,1,7,34.0,2977.0,10.0,37.0,32.0,1
7,5,2,1,8,26.0,4338.0,14.0,41.0,27.1,1
7,5,2,1,9,29.89,3243.22,9.33,38.22,23.69,9
7,5,2,1,10,31.44,3311.33,7.89,39.0,25.96,9
7,5,2,1,99,31.75,2664.0,10.0,36.5,20.95,4
7,5,2,2,9,29.0,3685.0,11.0,41.0,23.8,1
7,5,2,9,9,30.0,4082.0,16.0,41.0,42.0,1
7,5,5,1,99,29.0,3420.0,15.0,40.0,22.6,1
7,5,9,9,9,33.6,3517.6,11.4,39.0,23.3,5
7,5,9,9,99,31.66,3515.5,5.67,41.0,30.2,29
7,6,1,1,2,26.0,3033.0,12.0,41.0,22.1,1
7,6,1,1,4,35.0,4486.0,15.0,42.0,39.9,1
7,6,1,1,5,21.0,2608.0,12.0,40.0,20.1,1
7,6,1,1,6,28.0,3209.0,9.75,38.25,25.93,4
7,6,1,1,7,24.75,3153.0,9.5,38.75,22.28,4
7,6,1,1,8,28.78,3360.22,12.78,38.56,26.07,9
7,6,1,1,9,28.63,3411.44,9.19,39.41,25.03,71
7,6,1,1,10,29.51,3430.0,9.05,39.78,24.19,45
7,6,1,1,99,25.0,2719.8,3.4,35.0,25.96,5
7,6,2,1,8,35.75,3374.75,4.75,39.75,23.58,4
7,6,2,1,9,31.5,3614.5,13.0,39.0,21.75,2
7,6,2,1,10,32.0,3260.0,11.0,38.0,26.6,1
7,6,2,1,99,35.0,3430.0,13.0,40.0,18.5,1
7,6,3,1,8,20.0,3210.0,13.0,40.0,31.2,1
7,6,5,1,8,16.0,3390.0,0.0,40.0,23.9,1
7,6,5,1,9,27.0,4163.0,6.5,39.0,36.0,2
7,6,5,1,10,25.0,2935.0,5.0,38.0,21.7,1
7,6,9,3,99,27.0,277.0,3.0,19.0,26.5,1
7,7,1,1,0,37.67,3144.0,12.5,39.0,24.47,3
7,7,1,1,1,28.33,1878.5,4.67,27.0,23.0,3
7,7,1,1,3,21.0,3015.0,4.0,37.0,23.2,2
7,7,1,1,4,22.33,3398.33,9.0,39.33,25.77,3
7,7,1,1,5,29.8,3566.2,15.5,39.2,22.3,5
7,7,1,1,6,29.18,2893.36,7.5,36.36,25.31,11
7,7,1,1,7,29.67,2516.17,6.73,35.5,24.95,12
7,7,1,1,8,27.4,2941.34,6.21,37.22,24.95,50
7,7,1,1,9,28.98,3244.15,8.37,38.8,25.2,233
7,7,1,1,10,28.62,3422.22,6.81,39.12,24.34,174
7,7,1,1,99,28.67,3036.31,7.96,37.73,25.58,235
7,7,1,2,3,18.0,241.0,2.0,20.0,22.9,1
7,7,1,2,4,23.0,2466.0,0.0,35.0,23.7,1
7,7,1,2,8,24.67,2617.67,4.33,37.33,29.47,3
7,7,1,2,10,39.0,3175.0,6.0,39.0,25.5,1
7,7,1,2,99,32.75,2926.25,3.75,38.75,29.27,8
7,7,1,3,99,35.67,3052.33,1.67,38.33,23.6,3
7,7,1,9,2,36.5,2042.5,0.0,30.5,19.5,2
7,7,1,9,5,30.0,2900.0,1.0,36.0,23.0,1
7,7,1,9,10,25.0,3402.0,7.0,40.0,21.0,1
7,7,1,9,99,30.19,3095.16,9.0,37.88,26.07,27
7,7,2,1,0,30.0,880.0,5.0,28.0,21.3,1
7,7,2,1,8,34.33,2977.0,6.33,36.0,22.03,3
7,7,2,1,9,29.18,3358.09,7.73,38.45,25.17,11
7,7,2,1,10,32.8,3532.2,13.4,39.8,28.35,5
7,7,2,1,99,29.6,3501.4,12.0,39.8,26.68,5
7,7,2,2,9,40.0,3147.0,8.0,37.0,22.6,1
7,7,3,1,9,24.5,3526.0,11.5,38.5,26.15,2
7,7,3,2,9,34.0,1400.0,7.0,29.0,35.3,1
7,7,4,1,9,26.0,2415.0,17.0,36.0,21.5,1
7,7,5,1,99,26.5,3286.0,6.0,39.5,26.45,2
7,7,5,9,9,23.0,910.0,2.0,26.0,26.1,1
7,7,9,1,8,31.0,4196.0,5.0,39.0,24.6,1
7,7,9,1,9,28.5,3632.75,5.25,38.75,26.67,4
7,7,9,1,99,29.3,3689.8,4.26,39.4,27.21,20
7,7,9,9,99,28.66,2674.67,5.5,35.75,25.4,38
7,9,1,1,8,28.4,3206.8,9.2,39.2,21.94,5
7,9,1,1,9,27.94,3293.89,11.06,38.72,22.98,18
7,9,1,1,10,30.64,3387.36,11.21,39.5,23.05,14
7,9,1,1,99,30.25,2960.88,8.5,36.86,29.86,8
7,9,1,2,8,32.0,3374.0,19.0,37.0,19.4,1
7,9,2,1,99,32.0,2920.0,0.0,38.0,21.8,1
7,9,3,1,9,22.0,3204.0,6.0,41.0,27.7,1
7,9,3,2,9,30.0,3150.0,18.0,39.0,21.8,1
7,9,4,1,9,33.5,3012.0,12.0,37.5,31.45,2
7,9,4,9,9,43.0,1843.0,2.0,31.0,30.0,1
8,1,1,1,0,28.58,2167.66,8.1,30.07,27.36,151
8,1,1,1,1,27.45,1485.86,6.79,27.56,28.28,911
8,1,1,1,2,27.8,2298.91,8.92,32.74,28.02,720
8,1,1,1,3,27.38,2679.23,10.17,35.36,27.61,701
8,1,1,1,4,27.28,2914.73,10.55,36.54,27.46,1022
8,1,1,1,5,27.39,3012.84,10.92,37.25,27.01,1882
8,1,1,1,6,27.65,3039.81,10.79,37.38,26.89,3629
8,1,1,1,7,27.71,3139.07,11.1,37.8,27.03,10035
8,1,1,1,8,27.83,3257.02,11.13,38.43,26.6,61616
8,1,1,1,9,28.29,3309.43,11.31,38.81,26.2,576865
8,1,1,1,10,27.7,3315.19,11.33,38.82,26.26,12736
8,1,1,1,99,28.56,2983.5,9.89,37.02,26.64,1259
8,1,1,2,0,26.33,592.69,4.48,22.25,27.47,33
8,1,1,2,1,27.79,517.83,4.46,21.67,29.54,284
8,1,1,2,2,28.2,646.94,4.74,22.94,28.45,112
8,1,1,2,3,28.0,899.45,5.94,25.4,27.38,35
8,1,1,2,4,27.95,1018.17,6.21,26.1,28.69,41
8,1,1,2,5,28.97,1602.1,9.69,30.34,26.47,29
8,1,1,2,6,29.51,1925.43,8.51,32.01,27.17,69
8,1,1,2,7,30.12,2098.57,10.18,33.29,27.15,104
8,1,1,2,8,29.72,2567.54,10.82,35.84,26.29,311
8,1,1,2,9,29.82,2911.67,10.89,37.59,26.16,1387
8,1,1,2,10,28.9,3326.86,11.14,38.71,24.88,21
8,1,1,2,99,26.83,827.54,4.87,24.43,29.27,41
8,1,1,3,0,26.75,1036.5,4.25,25.75,28.95,4
8,1,1,3,1,27.89,640.0,5.33,21.83,28.72,36
8,1,1,3,2,26.42,2044.45,9.42,30.92,25.03,12
8,1,1,3,3,24.67,3657.33,10.0,39.67,24.17,3
8,1,1,3,4,27.5,2819.33,12.47,34.81,25.21,16
8,1,1,3,5,26.23,2988.59,9.35,37.41,25.8,22
8,1,1,3,6,27.71,2940.62,9.13,36.53,27.91,34
8,1,1,3,7,27.46,3121.72,10.35,37.64,27.1,85
8,1,1,3,8,27.98,3235.84,11.37,38.16,26.77,418
8,1,1,3,9,27.93,3300.1,11.25,38.79,26.25,3392
8,1,1,3,10,27.17,3382.25,11.17,38.9,25.88,60
8,1,1,3,99,29.25,2739.82,8.64,35.82,26.92,12
8,1,1,9,0,27.0,1167.75,4.25,25.25,30.77,4
8,1,1,9,1,28.38,403.62,4.7,21.0,38.24,13
8,1,1,9,2,24.83,2451.0,6.67,31.83,25.8,6
8,1,1,9,4,29.33,3688.33,9.0,37.33,23.75,3
8,1,1,9,5,32.0,2572.0,6.5,36.5,27.3,2
8,1,1,9,6,29.1,3345.4,10.67,39.3,24.12,10
8,1,1,9,7,27.58,3418.33,8.78,38.5,26.32,12
8,1,1,9,8,27.19,3220.79,9.62,38.34,26.43,128
8,1,1,9,9,27.87,3297.8,11.16,38.77,26.42,1067
8,1,1,9,10,27.92,3189.38,9.26,38.43,27.41,24
8,1,1,9,99,27.19,2392.05,7.7,34.27,25.51,31
8,1,2,1,0,29.4,1767.89,8.56,27.7,26.28,10
8,1,2,1,1,31.16,816.65,4.93,23.41,27.83,92
8,1,2,1,2,31.86,1778.21,6.88,29.65,30.29,43
8,1,2,1,3,32.52,2533.26,9.64,32.2,25.82,25
8,1,2,1,4,29.81,2450.19,8.31,34.44,27.49,36
8,1,2,1,5,30.26,2836.4,9.87,35.89,28.69,57
8,1,2,1,6,30.49,2865.94,9.74,36.38,27.75,148
8,1,2,1,7,30.73,2989.22,9.89,36.82,28.56,351
8,1,2,1,8,30.67,3247.48,10.61,38.06,27.61,1870
8,1,2,1,9,30.71,3325.12,11.0,38.7,26.98,17036
8,1,2,1,10,30.5,3290.55,11.19,38.68,27.08,295
8,1,2,1,99,30.88,2953.85,8.85,36.67,27.95,41
8,1,2,2,0,31.25,267.33,1.75,19.0,34.67,4
8,1,2,2,1,30.27,521.16,5.0,22.08,29.95,26
8,1,2,2,2,31.27,1253.3,4.73,24.73,31.62,11
8,1,2,2,3,29.5,1002.0,6.25,25.75,24.0,4
8,1,2,2,4,28.5,1053.5,3.67,24.25,23.0,4
8,1,2,2,5,33.83,827.17,4.83,26.17,31.42,6
8,1,2,2,6,33.25,508.75,3.0,22.75,33.85,4
8,1,2,2,7,32.18,1596.18,7.0,29.91,29.51,11
8,1,2,2,8,30.87,2607.67,10.08,35.2,27.63,15
8,1,2,2,9,31.95,3078.31,11.06,37.83,27.91,64
8,1,2,2,10,30.0,3473.5,11.0,39.0,23.5,2
8,1,2,2,99,25.33,672.33,3.33,23.67,23.47,3
8,1,2,3,1,30.67,253.0,4.33,19.0,36.37,3
8,1,2,3,2,30.0,3890.0,13.0,40.0,24.9,1
8,1,2,3,4,27.0,3375.0,9.0,36.0,37.4,1
8,1,2,3,7,27.5,2070.0,14.0,34.0,29.75,2
8,1,2,3,8,29.75,3355.75,9.56,38.06,28.56,16
8,1,2,3,9,30.97,3307.78,10.69,38.7,26.41,130
8,1,2,3,10,33.5,3242.5,11.0,38.5,26.8,2
8,1,2,9,2,34.0,490.0,2.0,22.0,31.4,1
8,1,2,9,4,26.0,360.0,8.0,22.0,24.0,1
8,1,2,9,8,29.12,3322.25,11.38,38.38,25.46,8
8,1,2,9,9,30.43,3326.7,12.5,38.77,26.16,30
8,1,2,9,99,35.0,4054.0,10.0,41.0,23.5,1
8,1,3,1,0,28.49,2669.04,9.28,35.33,27.99,106
8,1,3,1,1,28.21,2225.2,9.84,33.33,28.98,431
8,1,3,1,2,28.0,2566.4,10.22,35.17,29.32,464
8,1,3,1,3,28.25,2638.27,10.55,35.61,28.83,585
8,1,3,1,4,28.37,2593.75,10.24,35.26,29.19,783
8,1,3,1,5,29.03,2631.33,10.57,35.48,29.09,1259
8,1,3,1,6,28.5,2697.84,10.9,35.91,29.08,2285
8,1,3,1,7,28.6,2744.99,10.78,36.09,29.13,4858
8,1,3,1,8,28.91,3032.9,11.37,37.4,28.79,20695
8,1,3,1,9,29.22,3295.09,11.82,38.55,28.32,122970
8,1,3,1,10,28.28,3395.96,12.06,38.81,28.6,2495
8,1,3,1,99,28.77,2670.63,10.64,35.9,28.47,377
8,1,3,2,0,27.71,1433.29,8.09,28.67,28.77,24
8,1,3,2,1,27.55,1390.52,7.53,29.05,28.3,169
8,1,3,2,2,28.9,1524.3,7.96,29.66,28.42,133
8,1,3,2,3,29.11,1576.08,8.43,30.01,29.42,161
8,1,3,2,4,28.69,1770.11,7.92,30.97,27.85,216
8,1,3,2,5,28.93,1826.15,8.71,31.38,28.49,357
8,1,3,2,6,29.18,1808.41,8.6,31.48,29.03,605
8,1,3,2,7,29.38,2078.55,9.71,32.91,28.7,1398
8,1,3,2,8,29.78,2564.36,10.72,35.36,28.12,4529
8,1,3,2,9,30.01,3016.57,11.6,37.56,27.0,22945
8,1,3,2,10,28.42,3194.5,12.03,38.18,27.24,424
8,1,3,2,99,29.25,2118.27,9.12,33.16,27.4,73
8,1,3,3,0,29.33,1375.22,4.67,29.0,28.03,9
8,1,3,3,1,25.79,1753.74,6.26,30.53,27.85,19
8,1,3,3,2,25.86,1735.0,7.31,30.64,26.76,14
8,1,3,3,3,28.94,2164.59,10.06,32.76,30.59,17
8,1,3,3,4,28.09,2255.69,9.19,33.19,26.72,32
8,1,3,3,5,27.98,1934.74,9.67,32.4,28.49,43
8,1,3,3,6,28.03,1936.15,8.14,32.04,28.18,75
8,1,3,3,7,28.88,2426.37,9.13,34.57,28.04,180
8,1,3,3,8,29.16,2761.65,10.91,36.25,29.05,660
8,1,3,3,9,29.38,3163.73,11.68,38.06,28.36,3103
8,1,3,3,10,29.48,3321.76,12.34,38.45,29.65,75
8,1,3,3,99,31.2,2901.1,12.22,37.8,28.88,10
8,1,3,9,0,27.67,2498.0,7.67,36.0,36.0,3
8,1,3,9,1,26.4,1852.0,9.0,32.4,24.9,5
8,1,3,9,2,29.5,1690.0,18.5,30.5,33.3,2
8,1,3,9,3,30.0,3373.33,11.67,36.0,26.7,3
8,1,3,9,4,27.57,2340.71,10.0,35.0,28.5,7
8,1,3,9,5,24.33,2620.56,10.38,36.11,34.49,9
8,1,3,9,6,28.5,2585.44,9.07,35.19,30.54,16
8,1,3,9,7,29.57,2658.2,10.14,35.45,28.21,40
8,1,3,9,8,28.79,2931.91,10.97,37.01,29.72,127
8,1,3,9,9,28.44,3278.2,11.72,38.41,28.96,740
8,1,3,9,10,28.96,3436.54,11.4,39.0,25.89,26
8,1,3,9,99,25.92,2709.08,10.75,35.33,29.0,12
8,1,4,1,0,29.75,2560.81,9.73,33.28,29.6,32
8,1,4,1,1,31.16,2291.43,8.54,33.0,28.94,135
8,1,4,1,2,30.78,2619.68,9.57,35.11,31.18,134
8,1,4,1,3,30.16,2500.71,9.58,34.52,31.64,187
8,1,4,1,4,30.83,2717.24,9.47,35.38,31.02,260
8,1,4,1,5,31.03,2737.2,9.88,35.52,30.08,446
8,1,4,1,6,30.84,2808.88,10.2,35.71,30.3,863
8,1,4,1,7,30.57,2943.44,10.55,36.38,30.77,2343
8,1,4,1,8,30.66,3201.56,11.01,37.61,29.8,14183
8,1,4,1,9,30.93,3348.68,11.31,38.41,29.05,111376
8,1,4,1,10,30.34,3389.33,11.39,38.63,28.88,2941
8,1,4,1,99,31.31,3035.07,11.27,36.79,29.65,194
8,1,4,2,0,29.43,2356.29,6.0,33.67,36.02,7
8,1,4,2,1,29.82,1451.32,6.96,28.61,31.73,28
8,1,4,2,2,29.67,1813.47,8.57,30.55,30.49,33
8,1,4,2,3,32.15,1733.83,7.14,30.09,30.56,54
8,1,4,2,4,31.75,1812.22,9.48,30.53,29.37,55
8,1,4,2,5,32.18,2084.45,8.68,32.65,30.0,84
8,1,4,2,6,31.7,2107.7,9.7,32.71,30.34,153
8,1,4,2,7,32.17,2276.7,10.22,33.41,30.98,358
8,1,4,2,8,31.87,2698.61,10.65,35.49,30.43,1134
8,1,4,2,9,31.91,3068.15,11.48,37.38,29.53,5483
8,1,4,2,10,31.13,3163.42,11.71,38.04,28.31,101
8,1,4,2,99,34.07,2395.96,10.88,34.5,29.88,28
8,1,4,3,0,30.0,1070.0,8.0,27.0,27.3,1
8,1,4,3,1,33.62,1749.25,11.75,30.5,29.31,8
8,1,4,3,2,33.33,3167.67,10.67,35.67,36.4,3
8,1,4,3,3,33.7,2229.5,9.0,33.9,27.1,10
8,1,4,3,4,33.0,1528.0,16.5,31.5,37.7,2
8,1,4,3,5,31.08,2288.25,9.58,32.75,31.45,12
8,1,4,3,6,30.67,2183.7,7.92,32.63,33.78,27
8,1,4,3,7,30.57,2484.46,9.31,34.72,30.48,61
8,1,4,3,8,30.5,3105.67,10.68,36.99,30.3,272
8,1,4,3,9,30.35,3266.85,11.32,38.06,29.78,1921
8,1,4,3,10,30.77,3373.51,11.43,38.81,29.52,43
8,1,4,3,99,30.33,1431.33,6.0,30.0,22.85,3
8,1,4,9,0,27.0,2890.0,6.0,40.0,24.5,1
8,1,4,9,2,30.0,2977.0,10.0,39.0,25.2,1
8,1,4,9,3,38.0,1420.0,2.0,28.0,32.8,1
8,1,4,9,4,27.67,1889.0,15.67,33.33,33.67,3
8,1,4,9,5,27.67,3149.0,8.33,36.67,26.77,3
8,1,4,9,6,28.67,1998.0,12.67,34.33,36.63,3
8,1,4,9,7,32.12,2963.47,11.23,35.12,32.0,17
8,1,4,9,8,30.8,3191.88,11.47,37.49,30.96,93
8,1,4,9,9,30.65,3332.9,12.06,38.31,29.67,743
8,1,4,9,10,29.96,3238.12,10.83,38.12,27.69,24
8,1,4,9,99,30.0,2956.0,20.2,36.6,29.28,5
8,1,5,1,0,27.0,0.0,0.0,17.5,29.3,2
